,id,type,geometry.type,geometry.coordinates,properties.@id,properties.@type,properties.elevation.unitCode,properties.elevation.value,properties.station,properties.timestamp,properties.rawMessage,properties.textDescription,properties.icon,properties.presentWeather,properties.temperature.unitCode,properties.temperature.value,properties.temperature.qualityControl,properties.dewpoint.unitCode,properties.dewpoint.value,properties.dewpoint.qualityControl,properties.windDirection.unitCode,properties.windDirection.value,properties.windDirection.qualityControl,properties.windSpeed.unitCode,properties.windSpeed.value,properties.windSpeed.qualityControl,properties.windGust.unitCode,properties.windGust.value,properties.windGust.qualityControl,properties.barometricPressure.unitCode,properties.barometricPressure.value,properties.barometricPressure.qualityControl,properties.seaLevelPressure.unitCode,properties.seaLevelPressure.value,properties.seaLevelPressure.qualityControl,properties.visibility.unitCode,properties.visibility.value,properties.visibility.qualityControl,properties.maxTemperatureLast24Hours.unitCode,properties.maxTemperatureLast24Hours.value,properties.minTemperatureLast24Hours.unitCode,properties.minTemperatureLast24Hours.value,properties.precipitationLast3Hours.unitCode,properties.precipitationLast3Hours.value,properties.precipitationLast3Hours.qualityControl,properties.relativeHumidity.unitCode,properties.relativeHumidity.value,properties.relativeHumidity.qualityControl,properties.windChill.unitCode,properties.windChill.value,properties.windChill.qualityControl,properties.heatIndex.unitCode,properties.heatIndex.value,properties.heatIndex.qualityControl,properties.cloudLayers
0,https://api.weather.gov/stations/SNI/observations/2022-03-15T02:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-15T02:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-15T02:00:00+00:00,,,,[],wmoUnit:degC,-0.01,V,wmoUnit:degC,-5.86,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,64.743609147357,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
1,https://api.weather.gov/stations/SNI/observations/2022-03-15T14:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-15T14:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-15T14:00:00+00:00,,,,[],wmoUnit:degC,1.75,V,wmoUnit:degC,-8.54,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,46.400194752155,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
2,https://api.weather.gov/stations/SNI/observations/2022-03-14T13:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-14T13:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-14T13:00:00+00:00,,,,[],wmoUnit:degC,-6.51,V,wmoUnit:degC,-7.8,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,90.546068590021,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
3,https://api.weather.gov/stations/SNI/observations/2022-03-12T13:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-12T13:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-12T13:00:00+00:00,,,,[],wmoUnit:degC,-2.89,V,wmoUnit:degC,-7.49,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,,Z,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,70.586129666204,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
4,https://api.weather.gov/stations/SNI/observations/2022-03-11T16:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-11T16:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-11T16:00:00+00:00,,,,[],wmoUnit:degC,-10.3,V,wmoUnit:degC,-14.55,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,71.01067619376,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
5,https://api.weather.gov/stations/SNI/observations/2022-03-15T10:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-15T10:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-15T10:00:00+00:00,,,,[],wmoUnit:degC,0.66,V,wmoUnit:degC,-6.23,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,59.964854373274,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
6,https://api.weather.gov/stations/SNI/observations/2022-03-13T07:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-13T07:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-13T07:00:00+00:00,,,,[],wmoUnit:degC,3.01,V,wmoUnit:degC,-4.18,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,59.212028838656,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
7,https://api.weather.gov/stations/SNI/observations/2022-03-11T05:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-11T05:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-11T05:00:00+00:00,,,,[],wmoUnit:degC,,Z,wmoUnit:degC,,Z,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,,Z,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,,Z,wmoUnit:degC,,Z,wmoUnit:degC,,Z,[]
8,https://api.weather.gov/stations/SNI/observations/2022-03-13T12:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-13T12:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-13T12:00:00+00:00,,,,[],wmoUnit:degC,3.32,V,wmoUnit:degC,-3.95,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,58.93703845254,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
9,https://api.weather.gov/stations/SNI/observations/2022-03-12T01:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-12T01:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-12T01:00:00+00:00,,,,[],wmoUnit:degC,-5.44,V,wmoUnit:degC,-11.26,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,63.591088116435,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
10,https://api.weather.gov/stations/SNI/observations/2022-03-15T19:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-15T19:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-15T19:00:00+00:00,,,,[],wmoUnit:degC,5.69,V,wmoUnit:degC,-5.15,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,45.623334709828,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
11,https://api.weather.gov/stations/SNI/observations/2022-03-14T23:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-14T23:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-14T23:00:00+00:00,,,,[],wmoUnit:degC,1.63,V,wmoUnit:degC,-3.64,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,68.017795565053,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
12,https://api.weather.gov/stations/SNI/observations/2022-03-12T15:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-12T15:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-12T15:00:00+00:00,,,,[],wmoUnit:degC,,Z,wmoUnit:degC,,Z,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,,Z,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,,Z,wmoUnit:degC,,Z,wmoUnit:degC,,Z,[]
13,https://api.weather.gov/stations/SNI/observations/2022-03-12T19:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-12T19:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-12T19:00:00+00:00,,,,[],wmoUnit:degC,,Z,wmoUnit:degC,,Z,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,,Z,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,,Z,wmoUnit:degC,,Z,wmoUnit:degC,,Z,[]
14,https://api.weather.gov/stations/SNI/observations/2022-03-12T08:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-12T08:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-12T08:00:00+00:00,,,,[],wmoUnit:degC,,Z,wmoUnit:degC,,Z,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,,Z,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,,Z,wmoUnit:degC,,Z,wmoUnit:degC,,Z,[]
15,https://api.weather.gov/stations/SNI/observations/2022-03-16T19:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-16T19:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-16T19:00:00+00:00,,,,[],wmoUnit:degC,,Z,wmoUnit:degC,,Z,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,,Z,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,,Z,wmoUnit:degC,,Z,wmoUnit:degC,,Z,[]
16,https://api.weather.gov/stations/SNI/observations/2022-03-15T16:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-15T16:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-15T16:00:00+00:00,,,,[],wmoUnit:degC,3.28,V,wmoUnit:degC,-7.07,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,46.637510998061,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
17,https://api.weather.gov/stations/SNI/observations/2022-03-12T11:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-12T11:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-12T11:00:00+00:00,,,,[],wmoUnit:degC,-2.92,V,wmoUnit:degC,-8.94,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,63.207488070787,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
18,https://api.weather.gov/stations/SNI/observations/2022-03-14T16:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-14T16:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-14T16:00:00+00:00,,,,[],wmoUnit:degC,-6.16,V,wmoUnit:degC,-6.69,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,96.026044263594,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
19,https://api.weather.gov/stations/SNI/observations/2022-03-12T18:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-12T18:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-12T18:00:00+00:00,,,,[],wmoUnit:degC,,Z,wmoUnit:degC,,Z,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,,Z,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,,Z,wmoUnit:degC,,Z,wmoUnit:degC,,Z,[]
20,https://api.weather.gov/stations/SNI/observations/2022-03-15T17:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-15T17:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-15T17:00:00+00:00,,,,[],wmoUnit:degC,3.64,V,wmoUnit:degC,-6.43,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,47.757104936566,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
21,https://api.weather.gov/stations/SNI/observations/2022-03-14T17:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-14T17:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-14T17:00:00+00:00,,,,[],wmoUnit:degC,,Z,wmoUnit:degC,,Z,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,,Z,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,,Z,wmoUnit:degC,,Z,wmoUnit:degC,,Z,[]
22,https://api.weather.gov/stations/SNI/observations/2022-03-13T03:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-13T03:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-13T03:00:00+00:00,,,,[],wmoUnit:degC,2.01,V,wmoUnit:degC,-2.72,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,70.889244997089,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
23,https://api.weather.gov/stations/SNI/observations/2022-03-11T21:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-11T21:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-11T21:00:00+00:00,,,,[],wmoUnit:degC,-5.62,V,wmoUnit:degC,-13.07,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,,Z,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,55.739187077881,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
24,https://api.weather.gov/stations/SNI/observations/2022-03-15T04:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-15T04:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-15T04:00:00+00:00,,,,[],wmoUnit:degC,,Z,wmoUnit:degC,,Z,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,,Z,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,,Z,wmoUnit:degC,,Z,wmoUnit:degC,,Z,[]
25,https://api.weather.gov/stations/SNI/observations/2022-03-12T12:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-12T12:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-12T12:00:00+00:00,,,,[],wmoUnit:degC,-2.9,V,wmoUnit:degC,-9.13,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,62.182518174194,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
26,https://api.weather.gov/stations/SNI/observations/2022-03-14T09:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-14T09:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-14T09:00:00+00:00,,,,[],wmoUnit:degC,-4.61,V,wmoUnit:degC,-6.46,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,86.893396433692,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
27,https://api.weather.gov/stations/SNI/observations/2022-03-11T19:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-11T19:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-11T19:00:00+00:00,,,,[],wmoUnit:degC,-7.58,V,wmoUnit:degC,-14.9,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,55.782330315003,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
28,https://api.weather.gov/stations/SNI/observations/2022-03-16T00:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-16T00:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-16T00:00:00+00:00,,,,[],wmoUnit:degC,4.76,V,wmoUnit:degC,1.34,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,78.51214984381,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
29,https://api.weather.gov/stations/SNI/observations/2022-03-12T05:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-12T05:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-12T05:00:00+00:00,,,,[],wmoUnit:degC,-4.56,V,wmoUnit:degC,-10.56,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,62.903045600152,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
30,https://api.weather.gov/stations/SNI/observations/2022-03-15T08:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-15T08:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-15T08:00:00+00:00,,,,[],wmoUnit:degC,-0.34,V,wmoUnit:degC,,Z,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
31,https://api.weather.gov/stations/SNI/observations/2022-03-16T04:00:00+00:00,Feature,Point,"[-111.86, 41.2]",https://api.weather.gov/stations/SNI/observations/2022-03-16T04:00:00+00:00,wx:ObservationStation,wmoUnit:m,2256.1,https://api.weather.gov/stations/SNI,2022-03-16T04:00:00+00:00,,,,[],wmoUnit:degC,0.0,V,wmoUnit:degC,0.0,V,wmoUnit:degree_(angle),,Z,wmoUnit:km_h-1,0.0,V,wmoUnit:km_h-1,0.0,S,wmoUnit:Pa,,Z,wmoUnit:Pa,,Z,wmoUnit:m,,Z,wmoUnit:degC,,wmoUnit:degC,,wmoUnit:m,,Z,wmoUnit:percent,100.0,V,wmoUnit:degC,,V,wmoUnit:degC,,V,[]
